,Unnamed: 0,created_at,hashtags,favorite_count,id,reweet_id,retweet_screen_name,lang,place,possibly_sensitive,retweet_count,text,user_screen_name,user_followers_count,user_location,user_name,user_screen_name.1,user_time_zone,text_cl,subkeywords,relevant_subkwords
427,1644,Mon Apr 13 08:34:32 +0000 2020,COVID19,0,1249616950214320128,1.2496168773971722e+18,Every1Mobile,en,,,1,RT @Every1Mobile: We're talking at the virtual @ICT4DConference on our behaviour change and prevention response to #COVID19,adedejioshi,2667,"Lagos, Nigeria",#EndSARS #SARSMUSTEND,adedejioshi,,rt @every1mobile: we're talking at the virtual @ict4dconference on our behaviour change and prevention response to #covid19,"['behaviour change', 'covid']",['behaviour change']
429,1650,Wed May 13 17:28:08 +0000 2020,COMBATCOVID19TOGETHER,11,1260622869995884552,,,en,"Blackpool, England",False,2,"Great leadership by @DrAngelChater and proud to be involved with the BPS taskforce and @HealthPsychX!

Our first lot of guidance is here- aimed at local government, public health and comms professionals: https://t.co/RtPJyHy1tw

#COMBATCOVID19TOGETHER https://t.co/SDMsozqTmc",elliewhitt,1824,"York, England",Ellie Whittaker,elliewhitt,,"great leadership by @drangelchater and proud to be involved with the bps taskforce and @healthpsychx!

our first lot of guidance is here- aimed at local government, public health and comms professionals: https://t.co/rtpjyhy1tw

#combatcovid19together https://t.co/sdmsozqtmc","['chater', 'covid']",['chater']
432,1678,Sat May 30 08:13:01 +0000 2020,COVID19 communications fail behaviouralscience Police,39,1266643765235781633,,,en,,False,18,"#COVID19 #communications #fail
Common sense would tell us that announcing 6 people can meet in open public space from Monday just before a very sunny weekend is very poor  use of #behaviouralscience 
This will be difficult for the #Police this weekend
 https://t.co/T14WCbHZsr",BWDDPH,8641,Blackburn with Darwen,Dominic Harrison,BWDDPH,,"#covid19 #communications #fail
common sense would tell us that announcing 6 people can meet in open public space from monday just before a very sunny weekend is very poor  use of #behaviouralscience 
this will be difficult for the #police this weekend
 https://t.co/t14wcbhzsr","['behaviouralscience', 'covid']",['behaviouralscience']
436,1690,Thu Apr 02 23:15:19 +0000 2020,FlattenTheCurve StayHomeSaveLives COVID19Pandemic clapforkeyworkers ClapForCarers COVID19 Coronavirustruth,2,1245852341258993664,,,en,,False,1,We’re doing a behaviour change campaign for the World Health Organisation and want to hear from you! (Video submissions this Saturday) #FlattenTheCurve #StayHomeSaveLives #COVID19Pandemic #clapforkeyworkers #ClapForCarers #COVID19 #Coronavirustruth https://t.co/B4mD7lfOvJ,KingfisherCo,69,"London, England",Kingfisher Consultancy Services,KingfisherCo,,we’re doing a behaviour change campaign for the world health organisation and want to hear from you! (video submissions this saturday) #flattenthecurve #stayhomesavelives #covid19pandemic #clapforkeyworkers #clapforcarers #covid19 #coronavirustruth https://t.co/b4md7lfovj,"['behaviour change', 'pandemic', 'corona', 'covid']",['behaviour change']
440,1702,Tue Apr 07 21:51:26 +0000 2020,COVID19,0,1247643171150073857,,,en,,False,1,"Misinformation in a pandemic | How does it start? Why is it spread? What is being done about it? What is 'behavioural fatigue'? The Lancet Voice speaks with Sander van der Linden, director, Cambridge Social Decision-Making Laboratory | https://t.co/cGtuXMrvdx #COVID19",ImmunizedotCa,4026,Canada,Immunize Canada,ImmunizedotCa,,"misinformation in a pandemic | how does it start? why is it spread? what is being done about it? what is 'behavioural fatigue'? the lancet voice speaks with sander van der linden, director, cambridge social decision-making laboratory | https://t.co/cgtuxmrvdx #covid19","['pandemic', 'covid', 'behavioural fatigue']",['behavioural fatigue']
442,1707,Sun Mar 15 14:01:52 +0000 2020,coronavirus r4today PoliticsLive c4news newsnight,10,1239190080432070663,,,en,,False,1,"And here's Johnson govt #coronavirus science advisor, Dr David Halpern, telling @BBCMarkEaston of plans to ‘cocoon’ vulnerable groups until ""the community achieves herd immunity""

@lbc #r4today #PoliticsLive
#c4news #newsnight @DPJHodges

https://t.co/WIDvzjKjBY",ImIncorrigible,17733,I'm all over the place,I Am Incorrigible FCA,ImIncorrigible,,"and here's johnson govt #coronavirus science advisor, dr david halpern, telling @bbcmarkeaston of plans to ‘cocoon’ vulnerable groups until ""the community achieves herd immunity""

@lbc #r4today #politicslive
#c4news #newsnight @dpjhodges

https://t.co/widvzjkjby","['halpern', 'corona', 'herd immunity']","['halpern', 'herd immunity']"
444,1715,Wed May 20 12:30:37 +0000 2020,behaviouralscience behaviour covid19,0,1263084714069569538,,,en,,False,0,"Behavioural Science experts: 'Covid-19 messaging must be clear and avoid a divisive tone'

Government messaging on the coronavirus pandemic should be clear, positive and targeted behavioural experts have warned.

https://t.co/UrOPvPFbQr 

#behaviouralscience #behaviour #covid19",dectechconsult,2216,"London, UK",Decision Technology,dectechconsult,,"behavioural science experts: 'covid-19 messaging must be clear and avoid a divisive tone'

government messaging on the coronavirus pandemic should be clear, positive and targeted behavioural experts have warned.

https://t.co/uropvpfbqr 

#behaviouralscience #behaviour #covid19","['behavioural science', 'behaviouralscience', 'pandemic', 'corona', 'covid']","['behavioural science', 'behaviouralscience']"
447,1726,Thu Apr 30 09:29:42 +0000 2020,nudge behaviouralscience COVID19,1,1255791425943412737,,,en,,False,0,Because we are all idiots who should be working in the fields and tugging our forelocks at our betters #nudge #behaviouralscience #COVID19 https://t.co/3Y2JS8m0Mm,InterurbanLines,3035,"Wivenhoe, UK",Interurban Lines,InterurbanLines,,because we are all idiots who should be working in the fields and tugging our forelocks at our betters #nudge #behaviouralscience #covid19 https://t.co/3y2js8m0mm,"['behaviouralscience', 'nudge', 'covid']","['behaviouralscience', 'nudge']"
449,1731,Sun Mar 08 20:49:41 +0000 2020,COVID19,1,1236755994652409858,,,en,,False,1,"Check this out, @bethlinas - news you can use from @SusanMichie and @robertjwest and friend!

Take that, #COVID19 ! https://t.co/aW12cO0kfp",jgitchell,2459,"Bethesda, MD",Joe Gitchell,jgitchell,,"check this out, @bethlinas - news you can use from @susanmichie and @robertjwest and friend!

take that, #covid19 ! https://t.co/aw12co0kfp","['michie', 'covid']",['michie']
451,1750,Thu Mar 12 09:23:34 +0000 2020,CoronaVirus,0,1238032879558541313,,,en,,False,0,"“There are those in the science community suggesting that we are not following the epidemiology in the right way, suggesting that perhaps we are placing too much emphasis on behavioural science.”  #CoronaVirus https://t.co/tlAL5g74KN",pteer,829,Brighton and London,phil teer,pteer,,"“there are those in the science community suggesting that we are not following the epidemiology in the right way, suggesting that perhaps we are placing too much emphasis on behavioural science.”  #coronavirus https://t.co/tlal5g74kn","['behavioural science', 'corona']",['behavioural science']
452,1753,Sat Mar 21 08:50:01 +0000 2020,,306,1241285927772868608,,,en,,False,182,"Just to reiterate (this was policy until a week ago). 

Herd Immunity has only ever been associated with a vaccine. NEVER with uncontrolled pandemic 

This is like saying - we’re building a rocket. Here’s some liquid hydrogen. Let’s throw a match on it. https://t.co/eNjBZOSw6C",peterjukes,81701,London,Peter Jukes,peterjukes,,"just to reiterate (this was policy until a week ago). 

herd immunity has only ever been associated with a vaccine. never with uncontrolled pandemic 

this is like saying - we’re building a rocket. here’s some liquid hydrogen. let’s throw a match on it. https://t.co/enjbzosw6c","['pandemic', 'herd immunity']",['herd immunity']
454,1767,Sun Mar 08 20:52:00 +0000 2020,COVID19,0,1236756576846954497,1.23675599465241e+18,jgitchell,en,,,1,"RT @jgitchell: Check this out, @bethlinas - news you can use from @SusanMichie and @robertjwest and friend!

Take that, #COVID19 !",bethlinas,11929,"Washington, DC","Beth S. Linas, PhD, MHS (she/her)",bethlinas,,"rt @jgitchell: check this out, @bethlinas - news you can use from @susanmichie and @robertjwest and friend!

take that, #covid19 !","['michie', 'covid']",['michie']
455,1772,Sat Mar 14 16:25:44 +0000 2020,,5,1238863898280943616,,,en,,False,1,"The UK govt misrepresenting the strength of ""behavioural fatigue"", the cornerstone of their ultra-risky gamble to develop herd immunity? Well I never. https://t.co/ALZfhfeEYO",adrianhon,6576,"Edinburgh, Scotland",Adrian Hon,adrianhon,,"the uk govt misrepresenting the strength of ""behavioural fatigue"", the cornerstone of their ultra-risky gamble to develop herd immunity? well i never. https://t.co/alzfhfeeyo","['behavioural fatigue', 'herd immunity']","['behavioural fatigue', 'herd immunity']"
457,1777,Mon Apr 20 11:38:25 +0000 2020,COVID19,0,1252199941629411329,,,en,"Bath, England",False,0,Fascinating article including thoughts on behavioural science and why we fail to act when threatened. #COVID19 https://t.co/p0vHBWojTj,Waitos,1019,"ÜT: 50.798491,-0.664931",Alex Waite,Waitos,,fascinating article including thoughts on behavioural science and why we fail to act when threatened. #covid19 https://t.co/p0vhbwojtj,"['behavioural science', 'covid']",['behavioural science']
458,1780,Thu Mar 12 21:35:33 +0000 2020,coronavirus,1,1238217087044157440,,,en,,,0,"@UnityNewsNet I’m siding with @Nigel_Farage and @piersmorgan on this one so far. 

Yes, we need to put things into perspective but Government policy of letting the population get #coronavirus when we don’t yet have a vaccine, seems too radical.

Behavioural science trumps all it seems.",DavidBe27124816,4507,"England, United Kingdom",David Bellamy #RedHistoryMonth,DavidBe27124816,,"@unitynewsnet i’m siding with @nigel_farage and @piersmorgan on this one so far. 

yes, we need to put things into perspective but government policy of letting the population get #coronavirus when we don’t yet have a vaccine, seems too radical.

behavioural science trumps all it seems.","['behavioural science', 'corona']",['behavioural science']
460,1791,Mon Apr 06 14:27:23 +0000 2020,COVID19 Regulation,8,1247169034082234368,,,en,,False,3,"""One reason for the current war on sludge is a new cost-benefit calculus: When countless people are getting sick or poor, the harmful effects of administrative burdens grow exponentially,"" writes @CassSunstein via @bopinion:

#COVID19 #Regulation
https://t.co/NxiLv1lB23",RegStudies,2760,"Washington, DC",GW Regulatory Studies Center,RegStudies,,"""one reason for the current war on sludge is a new cost-benefit calculus: when countless people are getting sick or poor, the harmful effects of administrative burdens grow exponentially,"" writes @casssunstein via @bopinion:

#covid19 #regulation
https://t.co/nxilv1lb23","['sunstein', 'covid']",['sunstein']
461,1792,Thu Mar 26 00:23:02 +0000 2020,BehaviouralScience Mehaviour coronavirus outbreak,0,1242970277367209984,,,en,,False,0,"Can #BehaviouralScience help tackle #Mehaviour in this #coronavirus #outbreak?

Possibly. There’s lots of data from past reactions to similar pressure points.

But that alley would presume humans are predictable. We’ve seen that to be unreliable this week. https://t.co/edzy09XrDh",BrexitExitFacts,20,United Kingdom,#MEhavior Land,BrexitExitFacts,,"can #behaviouralscience help tackle #mehaviour in this #coronavirus #outbreak?

possibly. there’s lots of data from past reactions to similar pressure points.

but that alley would presume humans are predictable. we’ve seen that to be unreliable this week. https://t.co/edzy09xrdh","['behaviouralscience', 'corona']",['behaviouralscience']
463,1795,Mon Mar 09 02:23:42 +0000 2020,handwashing SocMar BehaviourChange Australia COVID19,12,1236840050333069314,,,en,,False,4,When we won the 2017 @WSMConference best paper award for developing a #handwashing #SocMar #BehaviourChange program with @MalawiUNICEF  &amp; @PSIimpact we weren't thinking we'd need it for #Australia and #COVID19! Access the full journal article 👉https://t.co/7SCglNBquY https://t.co/N5mRYeQPkJ,SMGriffith1,1235,"Brisbane, Australia",SM@Griffith,SMGriffith1,,when we won the 2017 @wsmconference best paper award for developing a #handwashing #socmar #behaviourchange program with @malawiunicef  &amp; @psiimpact we weren't thinking we'd need it for #australia and #covid19! access the full journal article 👉https://t.co/7scglnbquy https://t.co/n5mryeqpkj,"['behaviourchange', 'covid']",['behaviourchange']
465,1800,Tue May 05 02:10:53 +0000 2020,COVID19 SlowtheSpread coronavirus,2,1257492935752310784,,,en,,False,0,"@byrawpixel have used a new behavioural science study by @HKStrategies &amp; their creativity to develop a series of #COVID19 resources to help everyone effectively convey key messages &amp; #SlowtheSpread. Get those and 10,000+ free #coronavirus images at https://t.co/DBTJK57HVS https://t.co/CjnhucZLSS",kutthaleeyoo,1902,,kutthaleeya,kutthaleeyoo,,"@byrawpixel have used a new behavioural science study by @hkstrategies &amp; their creativity to develop a series of #covid19 resources to help everyone effectively convey key messages &amp; #slowthespread. get those and 10,000+ free #coronavirus images at https://t.co/dbtjk57hvs https://t.co/cjnhuczlss","['behavioural science', 'corona', 'covid']",['behavioural science']
466,1805,Mon May 11 10:27:51 +0000 2020,BBR,15,1259792330003034113,,,en,,False,3,I’ve written a very timely blog for @InsideGovt on the part behaviour change can play in empowering communities to cycle. It focuses around our @transportgovuk funded #BBR program @WeAreCyclingUK https://t.co/8qBr5fVmvB,jamescycle,487,UK & Europe,James Scott,jamescycle,,i’ve written a very timely blog for @insidegovt on the part behaviour change can play in empowering communities to cycle. it focuses around our @transportgovuk funded #bbr program @wearecyclinguk https://t.co/8qbr5fvmvb,['behaviour change'],['behaviour change']
467,1806,Tue Jun 02 12:37:35 +0000 2020,COVID19,2,1267797507758796802,,,en,,False,4,Using social and behavioural science to support #COVID19 pandemic response  https://t.co/aMZ20fItwf,GlobalPHObserv,4059,Baltimore MD USA,Global Health Observ,GlobalPHObserv,,using social and behavioural science to support #covid19 pandemic response  https://t.co/amz20fitwf,"['behavioural science', 'pandemic', 'covid']",['behavioural science']
